_id,_rev,Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET,row
e8f0173533dccc8bcee891245c615d59,1-d32d04a505fa654401724898ab16402c,2018-6-11,Brooklin,-23.6263,-46.6878,27478,25,62,20,6,8,33,5,16,REABASTECER,14561
ec3105c97577290784d18fe1e0ac4e06,1-7cb7d80173e74f0116efe57121de0eff,2018-6-12,Brooklin,-23.6263,-46.6878,28947,12,54,16,43,6,29,43,14,REABASTECER,14562
65d293fc383bcb1418110876462ca562,1-7cb7d80173e74f0116efe57121de0eff,2018-6-12,Brooklin,-23.6263,-46.6878,28947,12,54,16,43,6,29,43,14,REABASTECER,14562
4abb54a3c1a98da072dd615cc97e02a3,1-62b36f88774fead3754718ff42632b43,2018-6-13,Brooklin,-23.6263,-46.6878,30028,86,47,11,40,43,23,40,10,NORMAL,14563
285868e2fbb191b4665f66bd9a11a07e,1-62b36f88774fead3754718ff42632b43,2018-6-13,Brooklin,-23.6263,-46.6878,30028,86,47,11,40,43,23,40,10,NORMAL,14563
fbbd4e7ffb4bdc4d5b71774a8b476cad,1-1b0682b4513ce950178c3dffced1d5d6,2018-6-14,Brooklin,-23.6263,-46.6878,28597,74,40,4,38,37,21,35,4,REABASTECER,14564
77f9c0081c61cc34a88112f8cd772539,1-1b0682b4513ce950178c3dffced1d5d6,2018-6-14,Brooklin,-23.6263,-46.6878,28597,74,40,4,38,37,21,35,4,REABASTECER,14564
2796bc2ea1caf2dcaaaf7f4accd95bef,1-1b0682b4513ce950178c3dffced1d5d6,2018-6-14,Brooklin,-23.6263,-46.6878,28597,74,40,4,38,37,21,35,4,REABASTECER,14564
3d8ae1572574ad2497609aa2ccdcd70e,1-0d6f172edb2a1ecb60e545ee3465e194,2018-6-15,Brooklin,-23.6263,-46.6878,28086,66,38,65,36,34,15,30,43,NORMAL,14565
24f5317343df0b9f1726a8558fa309d1,1-625487569b7da0d30f7a8f234f4d1f28,2018-6-16,Brooklin,-23.6263,-46.6878,28211,58,29,59,32,29,12,24,37,NORMAL,14566
d6bd9c770ca5d117d3f9f312ddb8a63b,1-8d6499858b0925c2a5a548cc55b44ba5,2018-6-19,Brooklin,-23.6263,-46.6878,28123,29,5,39,21,19,9,12,21,REABASTECER,14569
70f8557abc97fe3340747f2eec5ea290,1-8d6499858b0925c2a5a548cc55b44ba5,2018-6-19,Brooklin,-23.6263,-46.6878,28123,29,5,39,21,19,9,12,21,REABASTECER,14569
18d21db717d3f50b03937823c37272a4,1-85debc5326d91ca3f7a410bd40a6058f,2018-6-20,Brooklin,-23.6263,-46.6878,30056,20,65,34,15,17,9,10,16,NORMAL,14570
602ce3e17beab8a6c50dd92c54b31b44,1-15ec7b605bb48e8bd44db1a1d20cc57f,2018-6-21,Brooklin,-23.6263,-46.6878,27237,9,57,28,14,12,6,5,12,REABASTECER,14571
525d3d05f32d6ffa87a6d591f3c85b3f,1-ebe7eb549fdd7ee7829ca63e0bedb38c,2018-6-22,Brooklin,-23.6263,-46.6878,27787,86,50,18,10,6,43,43,10,NORMAL,14572
968f63508625bd909c771299ac0a1066,1-5e02052204a78924b5296de2cc76c66f,2018-6-23,Brooklin,-23.6263,-46.6878,26414,79,42,8,4,43,38,37,6,NORMAL,14573
3cadf532df30c5896723af3492216a5d,1-5e02052204a78924b5296de2cc76c66f,2018-6-23,Brooklin,-23.6263,-46.6878,26414,79,42,8,4,43,38,37,6,NORMAL,14573
a20d6d9180c8498f4cd48872d9ba99cd,1-5e02052204a78924b5296de2cc76c66f,2018-6-23,Brooklin,-23.6263,-46.6878,26414,79,42,8,4,43,38,37,6,NORMAL,14573
5868c552e3dc194a6e14c4f9fe8e9c46,1-5e02052204a78924b5296de2cc76c66f,2018-6-23,Brooklin,-23.6263,-46.6878,26414,79,42,8,4,43,38,37,6,NORMAL,14573
b8cd03e3690608d6d04f0fef20f4785f,1-b756b9ce618ac1b3b1a96ff7be6d57bd,2018-6-24,Brooklin,-23.6263,-46.6878,29839,70,36,65,43,41,33,31,43,NORMAL,14574
fbbd4e7ffb4bdc4d5b71774a8b25a73e,1-2b18610071f700fc4161eca4572864f4,2018-6-25,Brooklin,-23.6263,-46.6878,29856,62,34,61,43,36,32,28,40,NORMAL,14575
37b48334dbf837ed1ac83bd0a5d45c32,1-9bbc2914bd0561848fa267ca19f859c0,2018-6-29,Brooklin,-23.6263,-46.6878,28528,25,5,39,31,24,20,16,24,REABASTECER,14579
227c90bba081ea78b236f7a43aa2c821,1-48883543c933c37271bf8b7b336bb2a2,2018-6-30,Brooklin,-23.6263,-46.6878,27199,18,65,30,25,22,15,11,20,NORMAL,14580
36855faf70e17afa0ca1c9b4a5491525,1-216caf047d7a5f84cc416711e09df036,2018-7-1,Brooklin,-23.6263,-46.6878,27947,11,61,24,23,19,15,7,15,NORMAL,14581
94ec5db7b6d50d21b3cb7f3938bc2929,1-216caf047d7a5f84cc416711e09df036,2018-7-1,Brooklin,-23.6263,-46.6878,27947,11,61,24,23,19,15,7,15,NORMAL,14581
c0b0882b517d7efca70c01623a3c08ef,1-72b95f9f110ed66eabd94494fa93bfb9,2018-7-3,Brooklin,-23.6263,-46.6878,29403,73,48,13,17,13,6,43,7,REABASTECER,14583
4c7a2ca3678d21818f51fe21cc27a509,1-72b95f9f110ed66eabd94494fa93bfb9,2018-7-3,Brooklin,-23.6263,-46.6878,29403,73,48,13,17,13,6,43,7,REABASTECER,14583
c084d0ae91125f3e3b66f5dc26e8394e,1-3505b8218c5c0630f9aaa5fc7d520cd2,2018-7-4,Brooklin,-23.6263,-46.6878,27439,60,44,6,11,9,43,40,2,NORMAL,14584
26bc2c82ab8d197ebd461e35aeb16354,1-4a88300e4795bb8d06c62d4820c45bf4,2018-7-5,Brooklin,-23.6263,-46.6878,28854,52,38,65,11,7,43,34,43,NORMAL,14585
6519905fb2fb9162eae97aa083fa7193,1-5edce956a63f03dcf70b758451e9e7d1,2018-7-6,Brooklin,-23.6263,-46.6878,28945,39,30,56,10,2,42,28,40,REABASTECER,14586
8128f3b9cc23f39ab1a5ae05ab6fdb28,1-5edce956a63f03dcf70b758451e9e7d1,2018-7-6,Brooklin,-23.6263,-46.6878,28945,39,30,56,10,2,42,28,40,REABASTECER,14586
28fa9376c93198998c39eccbee712c1c,1-5edce956a63f03dcf70b758451e9e7d1,2018-7-6,Brooklin,-23.6263,-46.6878,28945,39,30,56,10,2,42,28,40,REABASTECER,14586
842e7424a0d70f2409a12e37a05fb8e8,1-3ebddd4d5b25fc48131de935a5efd31e,2018-7-7,Brooklin,-23.6263,-46.6878,26879,32,26,50,10,43,39,24,36,NORMAL,14587
24f5317343df0b9f1726a8558f8d6a1d,1-3ebddd4d5b25fc48131de935a5efd31e,2018-7-7,Brooklin,-23.6263,-46.6878,26879,32,26,50,10,43,39,24,36,NORMAL,14587
7ca31920c58ace710c419f62327ec814,1-a64dcfae555318469dcfc570ef94bf8f,2018-7-8,Brooklin,-23.6263,-46.6878,29863,22,18,42,10,39,38,20,34,NORMAL,14588
7ca31920c58ace710c419f6232d2787b,1-98575e8c8b89d3b3f03175d9916de3be,2018-7-9,Brooklin,-23.6263,-46.6878,29004,12,12,34,9,36,36,15,31,NORMAL,14589
9309aa92f566df97381f8e298dd6ab91,1-98575e8c8b89d3b3f03175d9916de3be,2018-7-9,Brooklin,-23.6263,-46.6878,29004,12,12,34,9,36,36,15,31,NORMAL,14589
f975c7a30595269de6a2f2debe570541,1-98575e8c8b89d3b3f03175d9916de3be,2018-7-9,Brooklin,-23.6263,-46.6878,29004,12,12,34,9,36,36,15,31,NORMAL,14589
c084d0ae91125f3e3b66f5dc26fba178,1-98575e8c8b89d3b3f03175d9916de3be,2018-7-9,Brooklin,-23.6263,-46.6878,29004,12,12,34,9,36,36,15,31,NORMAL,14589
87863217d9846acfab29923d09268623,1-98575e8c8b89d3b3f03175d9916de3be,2018-7-9,Brooklin,-23.6263,-46.6878,29004,12,12,34,9,36,36,15,31,NORMAL,14589
9e13eb21f7b2b92fcf8867265af7f848,1-8eaa22cec416f5343626cc8f8f36f0aa,2018-7-10,Brooklin,-23.6263,-46.6878,29137,86,2,27,7,30,36,9,26,REABASTECER,14590
8618e78130b7c3d3cbdaf5bbff4b01ca,1-1b5582797f96b2e712a5447a82b9fe4d,2018-7-11,Brooklin,-23.6263,-46.6878,28027,76,65,19,2,25,34,3,20,NORMAL,14591
f8b2781dfd332f9e5b010dcde6bd0daf,1-34a9161ac90ce9f20610f26b1ba9466e,2018-7-12,Brooklin,-23.6263,-46.6878,28578,67,58,15,43,22,34,43,16,NORMAL,14592
8af22bbf4d4d29c90e936b51c958316f,1-e7aa037954602cbde12fb1c754643313,2018-7-13,Brooklin,-23.6263,-46.6878,26761,54,49,8,43,20,29,38,12,REABASTECER,14593
77a9d4897bda671ee0ad7a9e3a889ca4,1-815ecafbb7c884e23a5b772fec8b18d3,2018-7-14,Brooklin,-23.6263,-46.6878,26169,44,40,65,37,18,28,35,7,NORMAL,14594
77f9c0081c61cc34a88112f8cd77c097,1-815ecafbb7c884e23a5b772fec8b18d3,2018-7-14,Brooklin,-23.6263,-46.6878,26169,44,40,65,37,18,28,35,7,NORMAL,14594
9309aa92f566df97381f8e298da4d7e2,1-093b35b30f9aee15e7c8833d694ef013,2018-7-15,Brooklin,-23.6263,-46.6878,27915,33,37,58,31,12,25,29,4,NORMAL,14595
65d293fc383bcb14181108764643b7c4,1-cdaab615ca9de2b93590ba430b67abf8,2018-7-16,Brooklin,-23.6263,-46.6878,26985,22,27,53,26,9,24,23,43,NORMAL,14596
5868c552e3dc194a6e14c4f9fe8efbc8,1-f5f88b7375809ffc338d49c0196c1b35,2018-7-18,Brooklin,-23.6263,-46.6878,29035,86,17,33,18,43,16,18,37,NORMAL,14598
b8cd03e3690608d6d04f0fef20f4a07b,1-d2cdce7dd7a71d325973e4241692318f,2018-7-20,Brooklin,-23.6263,-46.6878,26334,66,4,21,13,35,14,11,29,REABASTECER,14600
ce32f8a7665018587efb1b356a201805,1-d2cdce7dd7a71d325973e4241692318f,2018-7-20,Brooklin,-23.6263,-46.6878,26334,66,4,21,13,35,14,11,29,REABASTECER,14600
dce4540fd561e895a7d5116300db9bd4,1-127e64f5aae81ce948986e6e75bc658a,2018-7-21,Brooklin,-23.6263,-46.6878,29825,58,65,11,7,31,9,9,23,NORMAL,14601
a20d6d9180c8498f4cd48872d9bafb6f,1-127e64f5aae81ce948986e6e75bc658a,2018-7-21,Brooklin,-23.6263,-46.6878,29825,58,65,11,7,31,9,9,23,NORMAL,14601
b1792990061e28c0f1149a8c94ea72d3,1-127e64f5aae81ce948986e6e75bc658a,2018-7-21,Brooklin,-23.6263,-46.6878,29825,58,65,11,7,31,9,9,23,NORMAL,14601
36873a8fe1ce5b5ebfaeb3ec9f3c1da7,1-f8d5f995aba4bc93404ea7fc25a2beef,2018-7-22,Brooklin,-23.6263,-46.6878,26841,48,58,1,2,29,8,7,21,NORMAL,14602
285868e2fbb191b4665f66bd9a02e887,1-f8d5f995aba4bc93404ea7fc25a2beef,2018-7-22,Brooklin,-23.6263,-46.6878,26841,48,58,1,2,29,8,7,21,NORMAL,14602
18d21db717d3f50b03937823c373a332,1-35755b2f9b18f151723f862119238c7a,2018-7-23,Brooklin,-23.6263,-46.6878,27639,35,56,65,43,23,4,1,16,NORMAL,14603
0c2e67eb371d0543c46660d179840b4c,1-4b8df2c264c6779338eb0a15481fd9f5,2018-7-25,Brooklin,-23.6263,-46.6878,29596,13,49,49,34,14,39,38,7,NORMAL,14605
24f5317343df0b9f1726a8558f46e2c4,1-3611e368008600f3ad0db13d5343d616,2018-7-27,Brooklin,-23.6263,-46.6878,29741,86,38,33,31,7,32,32,43,NORMAL,14607
9e13eb21f7b2b92fcf8867265a06faa9,1-1a33935ea4e6492917cdfbfdaacd27a5,2018-7-28,Brooklin,-23.6263,-46.6878,27064,76,36,28,28,5,29,26,37,NORMAL,14608
227c90bba081ea78b236f7a43aa37544,1-192da9f40a99e2af06ffa0c691e2e60d,2018-7-29,Brooklin,-23.6263,-46.6878,28797,63,28,23,26,43,24,22,34,NORMAL,14609
7ed05f233bb5dcc97fef90bc1a489985,1-a499f2e13363790168ba8aebc6ef6ec1,2018-7-30,Brooklin,-23.6263,-46.6878,26543,52,25,14,23,37,24,16,30,NORMAL,14610
8618e78130b7c3d3cbdaf5bbff5a73f2,1-a499f2e13363790168ba8aebc6ef6ec1,2018-7-30,Brooklin,-23.6263,-46.6878,26543,52,25,14,23,37,24,16,30,NORMAL,14610
81ce8f8ae5452821e41df6108bb53d28,1-a499f2e13363790168ba8aebc6ef6ec1,2018-7-30,Brooklin,-23.6263,-46.6878,26543,52,25,14,23,37,24,16,30,NORMAL,14610
fbbd4e7ffb4bdc4d5b71774a8b47cec1,1-a499f2e13363790168ba8aebc6ef6ec1,2018-7-30,Brooklin,-23.6263,-46.6878,26543,52,25,14,23,37,24,16,30,NORMAL,14610
48550f7f64c700fe6eafa91c19c02b2f,1-fbda4f7245ec174f1a159e60dad0a917,2018-8-1,Brooklin,-23.6263,-46.6878,29938,43,18,4,20,32,24,12,27,REABASTECER,14611
fa8ea08de2d646b4e4857b7b40e87fcf,1-fbda4f7245ec174f1a159e60dad0a917,2018-8-1,Brooklin,-23.6263,-46.6878,29938,43,18,4,20,32,24,12,27,REABASTECER,14611
dce4540fd561e895a7d5116300dbdbc6,1-fbda4f7245ec174f1a159e60dad0a917,2018-8-1,Brooklin,-23.6263,-46.6878,29938,43,18,4,20,32,24,12,27,REABASTECER,14611
e8f0173533dccc8bcee891245cbd747d,1-3ba7adeb0305f99ec6fccbcfe95c810a,2018-8-4,Brooklin,-23.6263,-46.6878,28169,15,65,51,11,21,14,43,16,NORMAL,14614
cd5a0398feec105f2b6583b146b5122f,1-4370e25b8a20b13a7f625b2744782955,2018-8-7,Brooklin,-23.6263,-46.6878,27005,77,44,24,41,9,6,30,3,REABASTECER,14617
f0def21029e3412ab6f37637841d00be,1-4370e25b8a20b13a7f625b2744782955,2018-8-7,Brooklin,-23.6263,-46.6878,27005,77,44,24,41,9,6,30,3,REABASTECER,14617
a15e0e2c3b68aa19ecace6eb6c00eb8c,1-8b5590450c5e351d01880b9b14aab7d9,2018-8-9,Brooklin,-23.6263,-46.6878,29022,58,32,12,36,43,41,23,38,NORMAL,14619
ec3105c97577290784d18fe1e0ae8f5f,1-4ca560f078cbf1a77cd656704122d410,2018-8-10,Brooklin,-23.6263,-46.6878,27771,48,25,6,33,37,37,17,34,REABASTECER,14620
842e7424a0d70f2409a12e37a05fea78,1-8da9590c46aaad2f93cd36a266fb7499,2018-8-11,Brooklin,-23.6263,-46.6878,26489,41,21,65,33,32,36,12,29,NORMAL,14621
b8cd03e3690608d6d04f0fef20f4d00c,1-bd0824d3958b2fb5b551872f27d570d2,2018-8-12,Brooklin,-23.6263,-46.6878,29475,32,17,59,29,28,31,8,27,NORMAL,14622
b8cd03e3690608d6d04f0fef2004f562,1-0570de9b362ecaf85595b112fa06d0ac,2018-8-14,Brooklin,-23.6263,-46.6878,29069,10,65,46,23,21,23,43,17,REABASTECER,14624
c084d0ae91125f3e3b66f5dc26e985e4,1-0570de9b362ecaf85595b112fa06d0ac,2018-8-14,Brooklin,-23.6263,-46.6878,29069,10,65,46,23,21,23,43,17,REABASTECER,14624
fd8b514cbe303e0558a8a10ef0e3dd87,1-6c823777028db1e24d03354fd0ee06c5,2018-8-17,Brooklin,-23.6263,-46.6878,28310,68,44,22,17,8,15,32,2,REABASTECER,14627
2796bc2ea1caf2dcaaaf7f4accd9e790,1-6c823777028db1e24d03354fd0ee06c5,2018-8-17,Brooklin,-23.6263,-46.6878,28310,68,44,22,17,8,15,32,2,REABASTECER,14627
4c7a2ca3678d21818f51fe21cc28af1c,1-ec244f7d0caf684f1d88d1f8c04c3cb2,2018-8-18,Brooklin,-23.6263,-46.6878,27142,55,34,13,14,3,9,30,43,NORMAL,14628
fa8ea08de2d646b4e4857b7b403b0f93,1-d2c97d4897874b7ce82b77501da8b018,2018-8-20,Brooklin,-23.6263,-46.6878,30030,37,19,65,13,38,4,22,33,NORMAL,14630
77f9c0081c61cc34a88112f8cd351d1f,1-80fa4726cac47202f1885da797a895a5,2018-8-23,Brooklin,-23.6263,-46.6878,29742,6,65,40,43,22,36,10,20,REABASTECER,14633
5df9dd5367fbf50d65716b1f5236d883,1-80fa4726cac47202f1885da797a895a5,2018-8-23,Brooklin,-23.6263,-46.6878,29742,6,65,40,43,22,36,10,20,REABASTECER,14633
85a4e0a13a9b0d4e5cebe203e39e3f0d,1-7f964676d283b4960679f8a63649100e,2018-8-24,Brooklin,-23.6263,-46.6878,26164,86,62,30,43,17,31,7,18,NORMAL,14634
2796bc2ea1caf2dcaaaf7f4acc7ac549,1-7f964676d283b4960679f8a63649100e,2018-8-24,Brooklin,-23.6263,-46.6878,26164,86,62,30,43,17,31,7,18,NORMAL,14634
77a9d4897bda671ee0ad7a9e3a3fbcbb,1-1eba0f8bc0d9fdc6c5b75dff009008da,2018-8-25,Brooklin,-23.6263,-46.6878,27273,75,52,20,37,13,25,2,13,NORMAL,14635
0154d1987328d51e4f0b84299c58b2ba,1-342aa2a9508af3afb30b873deb4782e2,2018-8-27,Brooklin,-23.6263,-46.6878,27932,49,34,7,32,7,13,39,9,REABASTECER,14637
c61fb9788e11b3e26ee740e212cad1ec,1-50982cce656dd6c19d86874ec4a33f08,2018-8-28,Brooklin,-23.6263,-46.6878,29109,37,29,65,30,1,7,33,7,REABASTECER,14638
fe91b220a706805b849fd1dbe508b1bf,1-906d1ef06c06d1a2ae3903f87a719518,2018-8-29,Brooklin,-23.6263,-46.6878,27001,27,19,56,28,43,3,30,5,REABASTECER,14639
23dc47d234aa63e6e5f2668bca247591,1-906d1ef06c06d1a2ae3903f87a719518,2018-8-29,Brooklin,-23.6263,-46.6878,27001,27,19,56,28,43,3,30,5,REABASTECER,14639
dd4fbd49063997e730ca70a61ff0e27e,1-906d1ef06c06d1a2ae3903f87a719518,2018-8-29,Brooklin,-23.6263,-46.6878,27001,27,19,56,28,43,3,30,5,REABASTECER,14639
fe91b220a706805b849fd1dbe5f79630,1-8911185b0cf8b801391417331fbd2ff9,2018-9-2,Brooklin,-23.6263,-46.6878,29497,86,65,31,19,32,32,16,34,NORMAL,14642
70f8557abc97fe3340747f2eecce6203,1-6675fe7804ba4a0644f90ff591b8ef5a,2018-9-4,Brooklin,-23.6263,-46.6878,26572,70,54,23,16,24,26,5,24,REABASTECER,14644
fad5b0cfdf4e06987348c0ff0679a522,1-6675fe7804ba4a0644f90ff591b8ef5a,2018-9-4,Brooklin,-23.6263,-46.6878,26572,70,54,23,16,24,26,5,24,REABASTECER,14644
81ce8f8ae5452821e41df6108b610106,1-c6ebf44d517dbda704c07975f0c4a46d,2018-9-5,Brooklin,-23.6263,-46.6878,29043,59,45,15,12,20,26,43,19,NORMAL,14645
65d293fc383bcb141811087646447e81,1-5b84df4dc3c24b99b0efeec45f4ccecd,2018-9-6,Brooklin,-23.6263,-46.6878,26726,52,43,5,12,18,20,37,16,REABASTECER,14646
77a9d4897bda671ee0ad7a9e3a3fe244,1-bd64e05c8a60dc9872f8ae4c8c869c88,2018-9-7,Brooklin,-23.6263,-46.6878,28710,41,37,65,10,14,17,35,10,NORMAL,14647
285868e2fbb191b4665f66bd9a040515,1-bd64e05c8a60dc9872f8ae4c8c869c88,2018-9-7,Brooklin,-23.6263,-46.6878,28710,41,37,65,10,14,17,35,10,NORMAL,14647
5868c552e3dc194a6e14c4f9fe598836,1-bd64e05c8a60dc9872f8ae4c8c869c88,2018-9-7,Brooklin,-23.6263,-46.6878,28710,41,37,65,10,14,17,35,10,NORMAL,14647
18d21db717d3f50b03937823c3cb2825,1-fe028d3d891ff4f6a658d07c54925d73,2018-9-8,Brooklin,-23.6263,-46.6878,27750,34,33,59,9,12,12,29,8,NORMAL,14648
9ed4ae942be61eb5907fb982027529d7,1-559df023ec518c314e770d64521dcf02,2018-9-9,Brooklin,-23.6263,-46.6878,28606,25,31,54,3,6,10,24,5,NORMAL,14649
fd8b514cbe303e0558a8a10ef075d4b2,1-559df023ec518c314e770d64521dcf02,2018-9-9,Brooklin,-23.6263,-46.6878,28606,25,31,54,3,6,10,24,5,NORMAL,14649
77f9c0081c61cc34a88112f8cd9b791c,1-82cbec9cf5da5a3c91e7f5f752b1bd0e,2018-9-10,Brooklin,-23.6263,-46.6878,30029,15,29,48,43,43,5,19,43,REABASTECER,14650
9a5a64e042ff725dd67012828ee95878,1-241717c6b400d1f81745a35b87bf0770,2018-9-12,Brooklin,-23.6263,-46.6878,28123,86,15,35,32,38,40,9,31,NORMAL,14652
cd5a0398feec105f2b6583b1466f0339,1-3493d4eb52056456fe759b38c824d03c,2018-9-13,Brooklin,-23.6263,-46.6878,30018,77,11,26,26,33,36,3,26,NORMAL,14653
392f427b0f032eaa89918d07bc3ad3d5,1-3493d4eb52056456fe759b38c824d03c,2018-9-13,Brooklin,-23.6263,-46.6878,30018,77,11,26,26,33,36,3,26,NORMAL,14653
d185a38244a071090798dbf98145bd4f,1-fbf5fa1829703794e010012f166a20c1,2018-9-15,Brooklin,-23.6263,-46.6878,29099,59,65,11,22,25,26,38,18,NORMAL,14655
6519905fb2fb9162eae97aa083b852e6,1-ddf71015f9a69555b71be8d3b6727849,2018-9-16,Brooklin,-23.6263,-46.6878,27857,47,60,1,22,20,21,36,14,REABASTECER,14656
23dc47d234aa63e6e5f2668bca24ee96,1-ddf71015f9a69555b71be8d3b6727849,2018-9-16,Brooklin,-23.6263,-46.6878,27857,47,60,1,22,20,21,36,14,REABASTECER,14656
b1792990061e28c0f1149a8c947bd694,1-131f8a518c712cf2963fe39e2cec8771,2018-9-17,Brooklin,-23.6263,-46.6878,29442,34,50,65,17,18,17,32,12,NORMAL,14657
227c90bba081ea78b236f7a43ab897c4,1-9c8a4d5718479766d230a6ff5d2ac1ea,2018-9-18,Brooklin,-23.6263,-46.6878,27262,24,42,56,14,16,11,29,7,NORMAL,14658
c6a6dd47f3a7bf26b6bbdafb2d74b9f6,1-9c8a4d5718479766d230a6ff5d2ac1ea,2018-9-18,Brooklin,-23.6263,-46.6878,27262,24,42,56,14,16,11,29,7,NORMAL,14658
285868e2fbb191b4665f66bd9a129244,1-9c8a4d5718479766d230a6ff5d2ac1ea,2018-9-18,Brooklin,-23.6263,-46.6878,27262,24,42,56,14,16,11,29,7,NORMAL,14658
23dc47d234aa63e6e5f2668bca2509c7,1-e5a8c45ebec69347a8b4a4cd378a3378,2018-9-19,Brooklin,-23.6263,-46.6878,28843,14,33,51,12,12,9,27,5,REABASTECER,14659
a16890362236a1a8bdb32a8c21333ccf,1-e5a8c45ebec69347a8b4a4cd378a3378,2018-9-19,Brooklin,-23.6263,-46.6878,28843,14,33,51,12,12,9,27,5,REABASTECER,14659
f975c7a30595269de6a2f2debe584333,1-e5a8c45ebec69347a8b4a4cd378a3378,2018-9-19,Brooklin,-23.6263,-46.6878,28843,14,33,51,12,12,9,27,5,REABASTECER,14659
525d3d05f32d6ffa87a6d591f35af776,1-93f3dde95e41d8c3625d3163f4f645d1,2018-9-20,Brooklin,-23.6263,-46.6878,26978,4,27,42,11,10,7,24,43,NORMAL,14660
ec4f6f1a13edaa156c3ad65bd4e82387,1-30797910dc7cc309a26690d9bc89648f,2018-9-21,Brooklin,-23.6263,-46.6878,28725,86,19,38,10,7,6,18,41,REABASTECER,14661
65d293fc383bcb1418110876462ec46a,1-339dbde607fa69b0d029232cf6197857,2018-9-22,Brooklin,-23.6263,-46.6878,26928,75,11,33,8,5,43,15,39,NORMAL,14662
c8519bfed57e7d0b54f863da6000072c,1-523e86efcb39bf022ff92e87d7d2ff21,2018-9-24,Brooklin,-23.6263,-46.6878,28347,54,65,25,43,37,38,7,30,NORMAL,14664
dce4540fd561e895a7d5116300dd025c,1-523e86efcb39bf022ff92e87d7d2ff21,2018-9-24,Brooklin,-23.6263,-46.6878,28347,54,65,25,43,37,38,7,30,NORMAL,14664
b8cd03e3690608d6d04f0fef20b49644,1-6eeb7bd15072155085878608af12c8b6,2018-9-27,Brooklin,-23.6263,-46.6878,26443,25,47,1,33,28,32,38,15,REABASTECER,14667
8128f3b9cc23f39ab1a5ae05ab708217,1-0758f5ac6d3d149425aa833cf08e34be,2018-9-28,Brooklin,-23.6263,-46.6878,29062,12,44,65,29,26,28,36,9,REABASTECER,14668
77a9d4897bda671ee0ad7a9e3a403289,1-b638330cad30e1b53af4839979976e03,2018-9-30,Brooklin,-23.6263,-46.6878,29238,77,32,52,25,17,16,32,43,NORMAL,14670
85c725a8346d47736b0d44438b21a90a,1-b638330cad30e1b53af4839979976e03,2018-9-30,Brooklin,-23.6263,-46.6878,29238,77,32,52,25,17,16,32,43,NORMAL,14670
028bd7773b41417f282441a7dfc63b55,1-213f3db2a01628f8f4f41b79aa08dda3,2018-10-1,Brooklin,-23.6263,-46.6878,26282,65,28,45,20,15,11,28,40,NORMAL,14671
968f63508625bd909c771299ac0bd278,1-213f3db2a01628f8f4f41b79aa08dda3,2018-10-1,Brooklin,-23.6263,-46.6878,26282,65,28,45,20,15,11,28,40,NORMAL,14671
f975c7a30595269de6a2f2debe137496,1-6ddb1e17718e19e817be2d6ec6f77d0a,2018-10-2,Brooklin,-23.6263,-46.6878,28245,55,22,40,14,9,9,23,35,NORMAL,14672
fad5b0cfdf4e06987348c0ff06c4dc41,1-6ddb1e17718e19e817be2d6ec6f77d0a,2018-10-2,Brooklin,-23.6263,-46.6878,28245,55,22,40,14,9,9,23,35,NORMAL,14672
285868e2fbb191b4665f66bd9a044538,1-323d755639498cbf5fd046856cdb69ca,2018-10-3,Brooklin,-23.6263,-46.6878,27771,45,14,33,12,5,5,19,31,REABASTECER,14673
0c2e67eb371d0543c46660d179848be4,1-6858af73613e26f597a2f6d117de4f3a,2018-10-5,Brooklin,-23.6263,-46.6878,27890,29,65,16,2,37,39,12,25,REABASTECER,14675
26277e6a4c02f07898cd00b198531351,1-948525a5290917b1bd68d69c2905eda5,2018-10-6,Brooklin,-23.6263,-46.6878,27072,16,56,6,43,32,38,10,19,REABASTECER,14676
adc761eff780033487fe20f4b98ee9a1,1-dcb9fe9c40c985fc024c084541f56b0a,2018-10-7,Brooklin,-23.6263,-46.6878,26063,6,47,65,43,28,35,5,16,REABASTECER,14677
5df9dd5367fbf50d65716b1f5206639e,1-79391085e74819e5f1faefa57bab3ae5,2018-10-8,Brooklin,-23.6263,-46.6878,27191,86,42,55,39,23,29,43,14,NORMAL,14678
26277e6a4c02f07898cd00b198234be0,1-c579b229e1656ba23672ef5e54216f62,2018-10-9,Brooklin,-23.6263,-46.6878,26889,75,38,50,35,19,27,38,12,NORMAL,14679
70f8557abc97fe3340747f2eec61812b,1-c579b229e1656ba23672ef5e54216f62,2018-10-9,Brooklin,-23.6263,-46.6878,26889,75,38,50,35,19,27,38,12,NORMAL,14679
6bfa1c588abbd754ef26e9c49e8671a9,1-27e105a359d351821baa068c1c4d9502,2018-10-10,Brooklin,-23.6263,-46.6878,28348,63,31,43,30,14,26,36,7,NORMAL,14680
c6a6dd47f3a7bf26b6bbdafb2dde4631,1-a3a817e47ef514dad1d26333d637e76c,2018-10-11,Brooklin,-23.6263,-46.6878,26109,52,28,37,25,10,20,33,3,REABASTECER,14681
5868c552e3dc194a6e14c4f9fe8ffa7c,1-a3a817e47ef514dad1d26333d637e76c,2018-10-11,Brooklin,-23.6263,-46.6878,26109,52,28,37,25,10,20,33,3,REABASTECER,14681
